Date,Open,High,Low,Close,Adj Close,Volume
2016-07-06,131.509995,132.039993,127.849998,129.360001,117.299553,70460970
2016-07-07,130.490005,133.500000,130.020004,131.800003,119.512077,77524920
2016-07-08,130.630005,134.490005,130.350006,134.410004,121.878738,75763390
2016-07-11,134.919998,137.770004,134.520004,137.199997,124.408615,69836360
2016-07-12,137.550003,140.470001,136.899994,140.399994,127.310272,63799710
2016-07-13,140.289993,141.350006,137.880005,139.399994,126.403503,85670010
2016-07-14,140.000000,140.649994,137.570007,140.000000,126.947571,61352910
2016-07-15,139.389999,139.740005,137.250000,138.119995,125.242844,53551790
2016-07-18,138.429993,139.929993,137.899994,139.929993,126.884102,46932760
2016-07-19,139.750000,141.100006,138.419998,139.470001,126.466988,53219980
2016-07-20,139.550003,140.000000,137.410004,138.570007,125.650894,63451000
2016-07-21,139.300003,139.850006,137.800003,138.500000,125.587425,32417720
2016-07-22,137.860001,138.869995,137.570007,137.800003,124.952682,33621139
2016-07-25,138.199997,138.660004,135.500000,136.000000,123.320503,47091610
2016-07-26,136.199997,136.699997,133.330002,135.750000,123.093811,65112170
2016-07-27,136.100006,137.600006,135.199997,136.899994,124.136589,62463270
2016-07-28,137.000000,137.339996,134.820007,136.850006,124.091263,56411550
2016-07-29,136.570007,139.809998,135.929993,139.149994,126.176811,59193890
2016-08-01,140.000000,141.210007,137.589996,138.520004,125.605560,47153870
2016-08-02,138.449997,138.600006,135.000000,135.059998,122.468140,57230140
2016-08-03,134.729996,136.199997,134.270004,135.729996,123.075676,46790060
2016-08-04,136.470001,137.600006,136.020004,137.139999,124.354210,41613130
2016-08-05,137.479996,138.889999,137.309998,138.690002,125.759712,44500460
2016-08-08,139.009995,140.100006,138.000000,139.449997,126.448853,43544440
2016-08-09,139.210007,140.250000,137.850006,139.199997,126.222160,52334380
2016-08-10,139.199997,139.800003,138.139999,138.300003,125.406067,36208220
2016-08-11,138.160004,139.740005,137.679993,139.699997,126.675545,38387973
2016-08-12,140.199997,141.389999,139.100006,139.449997,126.448853,44408570
2016-08-15,140.250000,140.490005,138.860001,139.500000,126.494186,40246250
2016-08-16,139.500000,141.080002,138.029999,138.100006,125.224724,64976850
2016-08-17,138.199997,138.800003,137.169998,138.440002,125.533020,42754590
2016-08-18,138.720001,140.139999,136.199997,137.000000,124.227272,62192117
2016-08-19,137.699997,137.699997,135.520004,135.800003,123.139145,42601100
2016-08-22,135.149994,137.470001,134.600006,137.369995,124.562767,47528400
2016-08-23,137.000000,140.479996,136.899994,140.350006,127.264938,59224560
2016-08-24,139.699997,140.500000,138.520004,139.500000,126.494186,46466330
2016-08-25,139.990005,142.899994,139.669998,142.839996,129.522797,76078810
2016-08-26,143.199997,145.600006,143.199997,145.250000,131.708115,75195700
2016-08-29,144.470001,144.470001,142.509995,143.550003,130.166595,45656960
2016-08-30,143.580002,145.300003,143.179993,143.179993,129.831085,50500270
2016-08-31,143.199997,144.050003,142.550003,143.500000,130.121262,45305830
2016-09-01,143.960007,144.779999,143.600006,144.250000,130.801346,41963102
2016-09-02,144.449997,147.089996,143.820007,146.880005,133.186142,53845560
2016-09-05,147.500000,149.600006,147.089996,149.500000,135.561874,59600300
2016-09-06,149.800003,150.809998,149.059998,150.639999,136.595581,60199935
2016-09-07,150.949997,155.029999,150.919998,154.330002,139.941559,95300490
2016-09-08,155.229996,156.250000,152.669998,153.449997,139.143600,64752830
2016-09-09,152.710007,152.839996,151.220001,151.600006,137.466095,33786550
2016-09-12,149.729996,151.690002,148.649994,151.429993,137.311935,56124240
2016-09-13,151.500000,152.100006,149.250000,149.800003,135.833908,36177590
2016-09-14,149.850006,151.550003,149.350006,150.860001,136.795074,38730080
2016-09-15,150.509995,150.779999,148.059998,149.139999,135.235443,45152290
2016-09-16,149.300003,149.679993,147.000000,147.000000,133.294952,49929080
2016-09-19,148.800003,149.910004,148.070007,148.660004,134.800186,38986470
2016-09-20,148.119995,149.399994,147.039993,149.300003,135.380524,35197710
2016-09-21,149.850006,151.539993,149.720001,150.669998,136.622787,43825610
2016-09-22,152.539993,154.500000,151.619995,154.179993,139.805542,66192587
2016-09-23,153.729996,153.759995,150.130005,151.500000,137.375412,51201870
2016-09-26,149.899994,152.449997,148.699997,149.100006,135.199173,52078770
2016-09-27,149.550003,149.690002,147.279999,147.529999,133.775543,40476552
2016-09-28,148.119995,149.339996,146.710007,147.179993,133.458160,40322000
2016-09-29,150.199997,150.880005,148.050003,148.470001,134.627899,56728010
2016-09-30,147.000000,147.000000,144.600006,145.339996,131.789719,58039520
2016-10-03,146.000000,148.869995,145.750000,148.869995,134.990616,47993881
2016-10-04,149.100006,149.119995,146.210007,148.100006,134.292404,46486550
2016-10-05,148.139999,148.399994,146.300003,147.949997,134.156387,37993810
2016-10-06,148.339996,149.690002,147.550003,148.899994,135.017807,32716690
2016-10-07,149.600006,150.500000,147.889999,148.740005,134.872742,49440205
2016-10-10,149.330002,151.300003,148.360001,151.270004,137.166855,37509660
2016-10-11,150.889999,152.440002,150.509995,151.300003,137.194061,46388449
2016-10-12,151.199997,151.589996,148.809998,149.199997,135.289841,35366325
2016-10-13,148.639999,148.649994,145.759995,146.089996,132.469803,52838362
2016-10-14,146.649994,147.960007,146.160004,146.729996,133.050125,37124120
2016-10-17,146.500000,147.130005,145.539993,146.460007,132.805298,42618240
2016-10-18,147.479996,148.440002,147.020004,147.740005,133.965958,32955010
2016-10-19,148.389999,149.199997,148.070007,148.600006,134.745789,31874450
2016-10-20,148.800003,149.000000,147.289993,148.259995,134.437469,34266571
2016-10-21,148.009995,148.839996,147.479996,148.419998,134.582565,23329815
2016-10-24,149.210007,150.449997,148.940002,149.149994,135.244507,37453910
2016-10-25,149.740005,152.229996,149.220001,151.570007,137.438904,36161049
2016-10-26,151.229996,151.699997,149.750000,150.669998,136.622787,35952880
2016-10-27,150.570007,151.619995,149.300003,149.300003,135.380524,28739203
2016-10-28,149.399994,150.080002,148.320007,149.199997,135.289841,22418131
2016-10-31,148.990005,148.990005,147.399994,147.399994,133.657654,27721920
2016-11-01,147.899994,148.979996,145.710007,145.850006,132.252182,44170010
2016-11-02,144.509995,145.639999,142.300003,142.360001,129.087540,60228870
2016-11-03,142.800003,143.660004,141.600006,142.750000,129.441193,40341340
2016-11-07,143.800003,144.880005,142.550003,143.399994,130.030579,32443575
2016-11-08,144.250000,146.330002,143.679993,146.110001,132.487930,37347740
2016-11-09,143.000000,151.350006,142.500000,151.039993,136.958282,102394660
2016-11-10,151.880005,155.570007,151.839996,153.360001,139.061996,100426421
2016-11-11,153.000000,153.679993,151.440002,151.509995,137.384476,69515020
2016-11-14,152.500000,152.850006,149.169998,150.399994,136.377960,47655170
2016-11-15,151.000000,152.369995,148.750000,149.850006,135.879242,50518750
2016-11-16,150.899994,151.880005,149.179993,149.940002,135.960846,35759620
2016-11-17,149.929993,150.949997,148.949997,149.750000,135.788559,37684670
2016-11-18,149.990005,150.839996,149.639999,150.050003,136.060593,27291320
2016-11-21,150.899994,153.250000,150.899994,153.000000,138.735550,40030400
2016-11-22,153.850006,155.679993,153.639999,155.000000,140.549103,68572050
2016-11-23,155.440002,155.440002,154.550003,155.229996,140.757660,36365080
2016-11-24,155.380005,161.199997,155.300003,161.149994,146.125717,68798523
2016-11-25,161.000000,163.419998,158.940002,160.360001,145.409378,69148720
2016-11-28,160.009995,161.119995,158.429993,159.399994,144.538864,33551380
2016-11-29,158.979996,160.699997,157.600006,158.070007,143.332886,49350615
2016-11-30,158.300003,160.130005,157.710007,158.699997,143.904144,62385980
2016-12-01,159.990005,160.000000,157.750000,158.699997,143.904144,44384190
2016-12-02,158.449997,159.940002,157.100006,159.399994,144.538864,52755790
2016-12-05,158.759995,163.229996,158.429993,162.020004,146.914612,56633440
2016-12-06,161.990005,162.940002,159.350006,159.350006,144.493546,47160440
2016-12-07,159.820007,161.000000,158.580002,159.949997,145.037598,46918940
2016-12-08,160.699997,168.979996,160.669998,168.979996,153.225723,98187850
2016-12-09,169.649994,170.869995,167.600006,169.660004,153.842331,74497920
2016-12-12,172.000000,178.929993,171.350006,175.399994,159.047165,114401960
2016-12-13,175.000000,177.479996,172.059998,176.899994,160.407318,64580091
2016-12-14,177.000000,177.869995,172.369995,173.699997,157.505661,53848710
2016-12-15,171.500000,175.389999,171.350006,174.919998,158.611923,75039221
2016-12-16,175.610001,177.039993,173.500000,173.899994,157.687012,50133350
2016-12-19,174.759995,175.550003,173.199997,174.300003,158.049728,34213020
2016-12-20,174.169998,176.860001,173.029999,175.899994,159.500549,31568321
2016-12-21,176.679993,185.339996,174.649994,174.710007,158.421509,92678680
2016-12-22,174.490005,175.350006,170.000000,170.000000,154.150620,67004212
2016-12-23,169.800003,171.759995,168.550003,171.149994,155.193405,37355983
2016-12-26,171.300003,173.199997,171.149994,171.970001,155.936951,21221700
2016-12-27,172.000000,172.699997,170.500000,172.270004,156.209000,19784041
2016-12-28,173.000000,173.630005,170.100006,170.100006,154.241302,37022030
2016-12-29,170.050003,172.220001,167.550003,171.300003,155.329437,49661210
2016-12-30,171.699997,173.250000,170.559998,173.250000,157.097626,35427288
2017-01-03,173.399994,181.679993,173.000000,180.119995,163.327118,53895668
2017-01-04,178.899994,179.410004,174.229996,175.949997,159.545898,41400772
2017-01-05,176.309998,177.279999,171.539993,171.899994,155.873489,35093060
2017-01-06,172.399994,173.750000,169.500000,170.690002,154.776291,35415591
2017-01-09,171.369995,172.389999,168.050003,168.350006,152.654465,35187382
2017-01-10,168.350006,172.300003,167.539993,171.600006,155.601456,58874130
2017-01-11,171.500000,173.050003,168.539993,169.050003,153.289200,52772840
2017-01-12,170.000000,170.649994,168.020004,168.270004,152.581924,49855540
2017-01-13,168.789993,172.389999,163.880005,164.899994,149.526108,85990670
2017-01-16,165.220001,166.800003,164.059998,164.660004,149.308487,37577470
2017-01-17,164.669998,166.470001,163.339996,165.979996,150.505402,45968312
2017-01-18,165.899994,167.800003,164.309998,165.240005,149.834412,42479950
2017-01-19,165.460007,166.990005,164.690002,166.300003,150.795578,38479340
2017-01-20,166.550003,168.190002,165.419998,167.490005,151.874634,32581560
2017-01-23,167.330002,167.330002,164.529999,166.750000,151.203629,36457570
2017-01-24,167.369995,170.699997,167.240005,170.250000,154.377319,45397960
2017-01-25,170.500000,171.300003,169.500000,170.259995,154.386383,42544580
2017-01-26,170.850006,174.389999,169.059998,173.789993,157.587265,56105000
2017-01-27,173.889999,178.919998,173.000000,178.919998,162.238998,71123150
2017-01-30,177.500000,178.000000,174.240005,174.600006,158.321777,45935720
2017-01-31,174.369995,175.270004,172.070007,172.199997,156.145508,46486780
2017-02-01,172.589996,174.270004,171.750000,173.899994,157.687012,42253259
2017-02-02,173.940002,174.690002,171.949997,172.830002,156.716782,31064930
2017-02-03,173.029999,174.190002,172.270004,173.800003,157.596344,34745010
2017-02-06,174.710007,174.979996,172.220001,172.869995,156.753036,33944743
2017-02-07,173.000000,174.179993,171.509995,173.470001,157.297104,33506030
2017-02-08,173.199997,173.199997,170.770004,171.199997,155.238739,33314367
2017-02-09,171.910004,172.669998,167.839996,168.800003,153.062500,48732000
2017-02-10,169.050003,170.449997,165.399994,165.500000,150.070175,59337102
2017-02-13,166.050003,167.050003,163.500000,164.699997,149.344742,53028392
2017-02-14,164.990005,165.139999,162.009995,162.699997,147.531219,54466800
2017-02-15,162.270004,165.570007,160.000000,163.500000,148.256638,68809530
2017-02-16,164.399994,166.500000,162.210007,166.490005,150.967865,44328983
2017-02-17,166.479996,167.119995,164.419998,165.490005,150.061111,32616910
2017-02-20,166.399994,166.690002,163.929993,165.440002,150.015762,26986371
2017-02-21,165.110001,168.380005,164.800003,167.000000,151.430328,39649889
2017-02-22,167.500000,168.300003,164.350006,165.899994,150.432861,40663164
2017-02-24,166.529999,168.020004,165.029999,165.509995,150.079239,29704825
2017-02-27,166.009995,166.339996,160.619995,160.949997,145.944366,41947389
2017-02-28,161.050003,161.190002,155.699997,156.000000,141.455872,67919290
2017-03-01,155.649994,160.919998,155.649994,160.000000,145.082947,62259015
2017-03-02,161.389999,164.300003,160.330002,163.399994,148.165955,65453580
2017-03-03,162.949997,164.889999,161.610001,164.399994,149.072723,38243210
2017-03-06,164.500000,165.990005,162.000000,162.000000,146.896469,36845090
2017-03-07,162.410004,162.410004,158.899994,160.979996,145.971573,44867012
2017-03-09,159.220001,160.839996,155.229996,156.199997,141.637207,63698320
2017-03-10,157.320007,159.399994,155.550003,157.500000,142.816025,51297761
2017-03-13,157.490005,159.869995,155.860001,158.919998,144.103638,34087371
2017-03-14,159.500000,160.750000,157.020004,157.419998,142.743484,59200295
2017-03-15,158.050003,159.669998,156.059998,156.199997,141.637207,48858401
2017-03-16,157.820007,159.850006,157.820007,158.350006,143.586777,68322522
2017-03-17,158.550003,162.850006,158.169998,161.149994,146.125717,65470090
2017-03-20,161.570007,164.050003,160.610001,163.800003,148.528671,41497340
2017-03-21,164.500000,165.490005,162.250000,162.979996,147.785110,39831930
2017-03-22,162.009995,162.919998,159.750000,162.919998,147.730698,40877370
2017-03-23,163.500000,164.839996,162.100006,164.149994,148.846024,38722221
2017-03-24,164.000000,165.899994,163.070007,164.520004,149.181534,33041262
2017-03-27,163.029999,163.369995,161.100006,162.690002,147.522141,35418714
2017-03-28,163.500000,164.100006,162.050003,163.660004,148.401718,30489220
2017-03-29,164.000000,164.899994,162.369995,163.220001,148.002747,26161370
2017-03-30,163.320007,164.100006,161.899994,163.500000,148.256638,24411750
2017-03-31,163.399994,163.699997,159.509995,159.800003,144.901581,31639980
2017-04-03,160.770004,162.940002,159.839996,161.800003,146.715134,32726450
2017-04-04,161.369995,163.949997,160.699997,163.500000,148.256638,23333240
2017-04-05,164.330002,168.449997,163.820007,168.100006,152.427780,57753880
2017-04-06,167.539993,168.190002,166.410004,167.490005,151.874634,24424520
2017-04-07,166.119995,166.839996,160.710007,161.490005,146.434021,59739011
2017-04-10,159.259995,159.860001,154.509995,155.199997,140.730453,73718431
2017-04-11,155.199997,158.589996,154.610001,156.000000,141.455872,53342102
2017-04-12,157.000000,157.440002,150.279999,150.279999,136.269150,53279801
2017-04-13,151.570007,153.350006,149.699997,152.000000,137.828796,70013641
2017-04-14,150.419998,152.250000,148.600006,149.240005,135.326126,25092430
2017-04-17,149.440002,154.199997,147.619995,153.990005,139.633270,48418110
2017-04-18,154.440002,155.589996,152.149994,153.399994,139.098267,60882607
2017-04-19,153.179993,155.380005,152.360001,153.600006,139.279633,38965390
2017-04-20,153.000000,158.399994,152.259995,158.210007,143.459824,64127431
2017-04-21,158.740005,160.300003,157.800003,159.589996,144.711166,57187320
2017-04-24,161.089996,163.429993,161.000000,162.500000,147.349854,48021400
2017-04-25,163.000000,163.529999,161.309998,162.550003,147.395203,40534610
2017-04-26,163.080002,165.800003,161.699997,165.050003,149.662125,49261630
2017-04-27,164.990005,165.789993,163.270004,164.690002,149.335678,43712421
2017-04-28,165.500000,166.000000,163.910004,165.199997,149.798126,40999810
2017-05-02,166.000000,168.339996,165.009995,166.639999,151.103882,42498185
2017-05-03,166.300003,166.500000,163.630005,164.710007,149.353821,33570362
2017-05-04,164.619995,167.399994,163.779999,165.500000,150.070175,37623081
2017-05-05,164.220001,166.600006,164.000000,165.800003,150.342194,35495640
2017-05-10,167.000000,170.800003,166.410004,170.800003,154.876053,46474517
2017-05-11,171.000000,172.389999,168.839996,169.970001,154.123428,56593680
2017-05-12,169.750000,170.429993,166.850006,167.699997,152.065063,37355690
2017-05-15,168.500000,171.679993,167.889999,171.350006,155.374771,47099900
2017-05-16,170.970001,172.000000,169.979996,170.660004,154.749100,37206070
2017-05-17,169.800003,170.630005,168.169998,169.240005,153.461487,35218265
2017-05-18,168.410004,169.169998,164.699997,166.500000,150.976944,57482420
2017-05-19,167.479996,170.080002,165.710007,168.869995,153.125977,36552331
2017-05-22,170.500000,170.500000,167.139999,168.029999,152.364288,29679220
2017-05-23,167.869995,168.300003,165.399994,166.309998,150.804642,39501154
2017-05-24,166.800003,168.479996,162.509995,165.699997,150.251511,46892442
2017-05-25,166.500000,166.949997,163.529999,164.050003,148.755356,34373452
2017-05-26,163.800003,163.800003,160.619995,160.699997,145.717682,46063128
2017-05-29,161.000000,164.220001,160.690002,163.899994,148.619339,28764933
2017-05-30,163.149994,163.449997,161.169998,161.639999,146.570038,22672890
2017-05-31,161.600006,161.600006,155.029999,155.929993,141.392380,74365820
2017-06-01,156.399994,156.759995,152.720001,153.000000,138.735550,50591935
2017-06-02,153.000000,157.139999,151.619995,157.139999,142.489594,65420920
2017-06-05,157.100006,158.889999,154.429993,154.699997,140.277069,48595070
2017-06-06,154.490005,156.000000,152.110001,152.800003,138.554214,34673925
2017-06-07,153.300003,155.110001,151.750000,152.820007,138.572342,43663690
2017-06-08,153.160004,153.429993,148.250000,151.929993,137.765320,67991952
2017-06-09,151.410004,153.750000,150.119995,150.130005,141.730347,45313560
2017-06-13,145.350006,147.300003,145.000000,146.000000,137.831406,53391917
2017-06-14,145.649994,145.649994,142.809998,143.000000,134.999252,58227730
2017-06-15,141.940002,142.210007,136.199997,139.000000,131.223053,183326250
2017-06-16,139.649994,142.800003,139.020004,141.630005,133.705902,79690201
2017-06-19,142.500000,145.149994,141.800003,145.000000,136.887360,55251985
2017-06-20,145.199997,147.100006,143.500000,144.899994,136.792938,58990955
2017-06-21,144.160004,144.990005,142.770004,143.490005,135.461838,48036301
2017-06-22,142.389999,145.690002,141.779999,144.250000,136.179321,54359420
2017-06-23,144.399994,146.000000,143.619995,144.100006,136.037720,42334000
2017-06-26,144.850006,146.490005,143.809998,144.490005,136.405899,46189984
2017-06-27,144.050003,147.199997,143.399994,147.100006,138.869873,51070900
2017-06-28,146.199997,146.449997,144.710007,145.500000,137.359375,45975195
2017-06-29,146.509995,146.830002,143.199997,143.800003,135.754501,48806780
2017-06-30,143.199997,146.729996,142.880005,145.589996,137.444336,67210530
2017-07-03,146.649994,148.300003,146.220001,147.500000,139.247482,38410910
2017-07-04,147.500000,149.800003,147.110001,149.389999,141.031738,40165050
2017-07-05,149.389999,149.789993,147.889999,148.960007,140.625809,48191260
2017-07-06,149.199997,151.029999,148.899994,150.350006,141.938034,51568320
2017-07-07,149.649994,152.500000,149.059998,152.160004,143.646759,57150370
2017-07-10,153.070007,155.339996,152.949997,155.000000,146.327866,63627126
2017-07-11,155.550003,157.000000,154.949997,156.910004,148.130997,57224687
2017-07-12,157.529999,160.990005,157.500000,160.850006,151.850571,70426950
2017-07-13,161.460007,162.619995,158.339996,159.940002,150.991470,71818770
2017-07-14,159.899994,162.259995,159.429993,161.399994,152.369781,43599593
2017-07-17,161.800003,163.100006,159.820007,161.979996,152.917328,40218964
2017-07-18,162.000000,162.990005,160.880005,161.699997,152.653000,36470790
2017-07-19,161.300003,164.339996,160.529999,164.339996,155.145294,56474420
2017-07-20,164.059998,164.910004,163.470001,163.929993,154.758224,41944463
2017-07-21,163.990005,163.990005,161.720001,162.100006,153.030624,35023110
2017-07-24,161.210007,162.330002,158.600006,161.330002,152.303711,57495791
2017-07-25,161.660004,162.300003,159.919998,160.220001,151.255814,43219118
2017-07-26,160.710007,162.309998,160.119995,161.550003,152.511398,42613230
2017-07-27,162.410004,166.000000,162.399994,166.000000,156.712418,55346876
2017-07-28,165.369995,165.750000,163.149994,165.399994,156.145981,50132680
2017-07-31,165.529999,167.350006,163.880005,164.529999,155.324661,55781552
2017-08-01,165.500000,168.000000,165.300003,166.309998,157.005081,55355187
2017-08-02,166.600006,169.940002,166.539993,169.899994,160.394211,55341012
2017-08-03,170.000000,170.979996,169.169998,170.000000,160.488617,56318763
2017-08-04,169.490005,170.000000,168.600006,169.729996,160.233719,27204000
2017-08-07,170.470001,172.949997,170.380005,172.789993,163.122513,35534035
2017-08-08,173.000000,175.880005,172.660004,175.750000,165.916916,50531372
2017-08-09,174.800003,175.199997,172.800003,173.399994,163.698395,49021530
2017-08-10,173.750000,174.160004,172.009995,172.199997,162.565536,30020500
2017-08-11,171.259995,172.490005,168.639999,172.050003,162.423935,60812400
2017-08-14,173.000000,173.770004,171.369995,172.509995,162.858185,30902101
2017-08-15,172.309998,172.720001,170.460007,172.330002,162.688263,30385090
2017-08-16,172.949997,175.300003,172.830002,173.050003,163.367981,41837702
2017-08-17,172.500000,173.990005,172.270004,172.720001,163.056442,26052710
2017-08-18,171.710007,171.710007,168.130005,169.500000,160.016602,52379130
2017-08-21,169.770004,170.690002,168.500000,169.899994,160.394211,36731731
2017-08-22,171.199997,171.699997,169.699997,171.000000,161.432678,37858790
2017-08-23,171.000000,175.300003,170.979996,175.300003,165.492096,55467240
2017-08-24,175.500000,179.940002,175.300003,179.800003,169.740326,78591505
2017-08-25,180.850006,182.250000,179.600006,180.509995,170.410599,68786625
2017-08-28,180.600006,181.850006,179.199997,181.850006,171.675629,27960960
2017-08-29,182.000000,182.000000,179.509995,181.889999,171.713394,46130830
