Date,AAPL,ADBE,BVSN,CNET,CSCO,FB,GOOG,IBM,INTC,IPDN,ISSC,LEDS,LPTH,MIND,MSFT,NVDA,ORCL,SGMA,STRM,TSRI
2017-01-25,121.87999725341797,114.25,4.699999809265137,1.0800000429153442,30.700000762939453,131.47999572753906,835.6699829101562,178.2899932861328,37.79999923706055,9.619999885559082,3.9200000762939453,3.4100000858306885,1.7400000095367432,4.659999847412109,63.68000030517578,107.79000091552734,40.150001525878906,,1.409999966621399,5.5
2017-01-26,121.94000244140625,112.87999725341797,5.150000095367432,1.309999942779541,30.739999771118164,132.77999877929688,832.1500244140625,178.66000366210938,37.560001373291016,9.699999809265137,3.890000104904175,3.25,1.7000000476837158,4.630000114440918,64.2699966430664,109.6500015258789,40.130001068115234,,1.4199999570846558,5.400000095367432
2017-01-27,121.94999694824219,113.98999786376953,5.050000190734863,1.2699999809265137,30.979999542236328,132.17999267578125,823.3099975585938,177.3000030517578,37.97999954223633,9.829999923706055,3.9000000953674316,3.140000104904175,1.7000000476837158,4.639999866485596,65.77999877929688,111.7699966430664,40.22999954223633,,1.440000057220459,5.449999809265137
2017-01-30,121.62999725341797,113.81999969482422,4.78000020980835,1.2400000095367432,30.829999923706055,130.97999572753906,802.3200073242188,175.8000030517578,37.41999816894531,9.979999542236328,3.930000066757202,3.180000066757202,1.7699999809265137,4.710000038146973,65.12999725341797,110.0199966430664,40.22999954223633,,1.4500000476837158,5.449999809265137
2017-01-31,121.3499984741211,113.37999725341797,4.75,1.2300000190734863,30.719999313354492,130.32000732421875,796.7899780273438,174.52000427246094,36.81999969482422,9.869999885559082,3.930000066757202,3.0799999237060547,1.7300000190734863,4.860000133514404,64.6500015258789,109.18000030517578,40.11000061035156,,1.4700000286102295,5.550000190734863
2017-02-01,128.75,113.36000061035156,4.800000190734863,1.2999999523162842,30.5,133.22999572753906,795.6950073242188,174.2899932861328,36.52000045776367,9.9399995803833,3.930000066757202,3.1700000762939453,1.75,4.96999979019165,63.58000183105469,113.94999694824219,39.84000015258789,,1.4700000286102295,5.650000095367432
2017-02-02,128.52999877929688,113.16000366210938,4.949999809265137,1.2400000095367432,31.18000030517578,130.83999633789062,798.530029296875,174.5800018310547,36.68000030517578,10.0,3.930000066757202,3.190000057220459,1.7799999713897705,4.940000057220459,63.16999816894531,115.38999938964844,39.97999954223633,,1.440000057220459,5.599999904632568
2017-02-03,129.0800018310547,115.16999816894531,5.050000190734863,1.2400000095367432,31.31999969482422,130.97999572753906,801.489990234375,175.82000732421875,36.52000045776367,10.25,3.940000057220459,3.190000057220459,1.7599999904632568,4.869999885559082,63.68000030517578,114.37999725341797,40.43000030517578,,1.3700000047683716,5.75
2017-02-06,130.2899932861328,114.45999908447266,5.150000095367432,1.2100000381469727,31.299999237060547,132.05999755859375,801.3400268554688,175.86000061035156,36.27000045776367,10.010000228881836,3.8499999046325684,3.2300000190734863,1.75,4.840000152587891,63.63999938964844,117.30999755859375,40.099998474121094,,1.3600000143051147,5.75
2017-02-07,131.52999877929688,114.95999908447266,5.0,1.1799999475479126,31.450000762939453,131.83999633789062,806.969970703125,178.4600067138672,36.349998474121094,9.90999984741211,3.859999895095825,3.200000047683716,1.7200000286102295,4.78000020980835,63.43000030517578,119.12999725341797,40.06999969482422,,1.340000033378601,5.610000133514404
2017-02-08,132.0399932861328,116.12999725341797,5.150000095367432,1.1299999952316284,31.270000457763672,134.1999969482422,808.3800048828125,176.1699981689453,36.380001068115234,9.729999542236328,3.740000009536743,3.430000066757202,1.7200000286102295,4.789999961853027,63.34000015258789,118.61000061035156,40.02000045776367,,1.309999942779541,5.610000133514404
2017-02-09,132.4199981689453,116.44000244140625,5.150000095367432,1.1200000047683716,31.5,134.13999938964844,809.5599975585938,177.2100067138672,35.459999084472656,9.899999618530273,3.0799999237060547,3.2699999809265137,1.7100000381469727,4.75,64.05999755859375,116.37999725341797,40.22999954223633,,1.350000023841858,5.75
2017-02-10,132.1199951171875,116.8499984741211,5.460000038146973,1.159999966621399,31.510000228881836,134.19000244140625,813.6699829101562,178.67999267578125,35.34000015258789,9.640000343322754,3.1700000762939453,3.3299999237060547,1.7400000095367432,4.789999961853027,64.0,113.62000274658203,40.790000915527344,,1.350000023841858,5.75
2017-02-13,133.2899932861328,117.6500015258789,5.429999828338623,1.2599999904632568,31.969999313354492,134.0500030517578,819.239990234375,179.36000061035156,35.79999923706055,9.640000343322754,3.0999999046325684,3.3499999046325684,1.7300000190734863,4.650000095367432,64.72000122070312,108.37999725341797,41.09000015258789,,1.2899999618530273,5.550000190734863
2017-02-14,135.02000427246094,117.58000183105469,5.349999904632568,1.3300000429153442,32.310001373291016,133.85000610351562,820.4500122070312,180.1300048828125,35.93000030517578,9.510000228881836,3.0999999046325684,3.390000104904175,2.200000047683716,4.639999866485596,64.56999969482422,108.77999877929688,41.099998474121094,,1.2899999618530273,5.449999809265137
2017-02-15,135.50999450683594,118.7300033569336,5.099999904632568,1.2899999618530273,32.81999969482422,133.44000244140625,818.97998046875,181.67999267578125,36.04999923706055,9.489999771118164,3.119999885559082,3.299999952316284,2.0799999237060547,4.619999885559082,64.52999877929688,109.0,41.40999984741211,,1.2799999713897705,5.449999809265137
2017-02-16,135.35000610351562,118.93000030517578,5.150000095367432,1.2699999809265137,33.599998474121094,133.83999633789062,824.1599731445312,181.42999267578125,36.40999984741211,9.609999656677246,3.130000114440918,3.299999952316284,1.9700000286102295,4.659999847412109,64.5199966430664,107.25,41.59000015258789,,1.2699999809265137,5.349999904632568
2017-02-17,135.72000122070312,119.66999816894531,5.150000095367432,1.2899999618530273,33.7400016784668,133.52999877929688,828.0700073242188,180.6699981689453,36.47999954223633,9.550000190734863,3.1700000762939453,3.299999952316284,2.2100000381469727,4.650000095367432,64.62000274658203,107.2300033569336,42.060001373291016,,1.3700000047683716,5.550000190734863
2017-02-21,136.6999969482422,119.62999725341797,5.400000095367432,1.2899999618530273,34.130001068115234,133.72000122070312,831.6599731445312,180.25999450683594,36.52000045776367,9.579999923706055,3.140000104904175,3.3299999237060547,2.25,4.659999847412109,64.48999786376953,111.06999969482422,42.27000045776367,,1.3799999952316284,5.550000190734863
2017-02-22,137.11000061035156,119.47000122070312,5.5,1.2300000190734863,34.09000015258789,136.1199951171875,830.760009765625,181.14999389648438,36.06999969482422,9.550000190734863,3.140000104904175,3.359999895095825,2.2899999618530273,4.639999866485596,64.36000061035156,110.76000213623047,42.5099983215332,,1.3799999952316284,5.300000190734863
2017-02-23,136.52999877929688,118.83000183105469,5.550000190734863,1.2300000190734863,34.040000915527344,135.36000061035156,831.3300170898438,181.64999389648438,36.18000030517578,9.869999885559082,3.259999990463257,3.2799999713897705,2.2699999809265137,4.590000152587891,64.62000274658203,100.48999786376953,42.959999084472656,,1.2899999618530273,5.25
2017-02-24,136.66000366210938,119.30999755859375,5.699999809265137,1.309999942779541,34.31999969482422,135.44000244140625,828.6400146484375,181.35000610351562,36.529998779296875,9.75,3.2799999713897705,3.0899999141693115,2.299999952316284,4.699999809265137,64.62000274658203,101.45999908447266,43.16999816894531,,1.2999999523162842,5.5
2017-02-27,136.92999267578125,118.77999877929688,5.900000095367432,1.2799999713897705,34.2599983215332,136.41000366210938,829.280029296875,179.39999389648438,36.5099983215332,11.5,3.190000057220459,3.1600000858306885,2.4600000381469727,4.789999961853027,64.2300033569336,104.41000366210938,42.70000076293945,,1.309999942779541,5.650000095367432
2017-02-28,136.99000549316406,118.33999633789062,5.760000228881836,1.2699999809265137,34.18000030517578,135.5399932861328,823.2100219726562,179.82000732421875,36.20000076293945,13.199999809265137,3.140000104904175,3.119999885559082,2.3499999046325684,4.840000152587891,63.97999954223633,101.4800033569336,42.59000015258789,,1.2599999904632568,5.5
2017-03-01,139.7899932861328,120.3499984741211,5.599999904632568,1.2899999618530273,34.439998626708984,137.4199981689453,835.239990234375,181.9499969482422,35.93000030517578,13.199999809265137,3.1500000953674316,3.049999952316284,2.3299999237060547,4.909999847412109,64.94000244140625,102.79000091552734,42.91999816894531,,1.1799999475479126,5.449999809265137
2017-03-02,138.9600067138672,119.9000015258789,5.869999885559082,1.1799999475479126,34.38999938964844,136.75999450683594,830.6300048828125,180.52999877929688,35.90999984741211,13.15999984741211,3.1600000858306885,3.0299999713897705,2.4600000381469727,4.920000076293945,64.01000213623047,99.0,42.88999938964844,,1.1799999475479126,5.400000095367432
2017-03-03,139.77999877929688,120.04000091552734,5.75,1.190000057220459,34.290000915527344,137.1699981689453,829.0800170898438,180.0500030517578,35.900001525878906,12.529999732971191,3.200000047683716,3.0199999809265137,2.4000000953674316,4.949999809265137,64.25,98.43000030517578,42.689998626708984,,1.1299999952316284,5.300000190734863
2017-03-06,139.33999633789062,120.1500015258789,5.75,1.2000000476837158,34.189998626708984,137.4199981689453,827.780029296875,180.47000122070312,35.56999969482422,11.119999885559082,3.140000104904175,3.0,2.380000114440918,4.849999904632568,64.2699966430664,97.66999816894531,42.56999969482422,,1.100000023841858,5.449999809265137
2017-03-07,139.52000427246094,119.9800033569336,5.849999904632568,1.25,34.20000076293945,137.3000030517578,831.9099731445312,180.3800048828125,35.79999923706055,10.529999732971191,3.119999885559082,3.0399999618530273,2.390000104904175,4.75,64.4000015258789,98.73999786376953,42.599998474121094,,1.1399999856948853,5.150000095367432
2017-03-08,139.0,119.5999984741211,5.849999904632568,1.2000000476837158,34.02000045776367,137.72000122070312,835.3699951171875,179.4499969482422,35.619998931884766,10.65999984741211,3.119999885559082,2.990000009536743,2.369999885559082,4.599999904632568,64.98999786376953,98.55999755859375,42.61000061035156,,1.190000057220459,5.099999904632568
2017-03-09,138.67999267578125,119.91000366210938,5.800000190734863,1.2300000190734863,34.06999969482422,138.24000549316406,838.6799926757812,177.17999267578125,35.81999969482422,10.720000267028809,3.140000104904175,2.8499999046325684,2.309999942779541,4.539999961853027,64.7300033569336,98.54000091552734,42.439998626708984,,1.2000000476837158,5.099999904632568
2017-03-10,139.13999938964844,121.08999633789062,5.699999809265137,1.1699999570846558,34.2599983215332,138.7899932861328,843.25,177.8300018310547,35.90999984741211,10.420000076293945,3.140000104904175,2.7200000286102295,2.200000047683716,4.71999979019165,64.93000030517578,99.12000274658203,42.68000030517578,,1.149999976158142,5.199999809265137
2017-03-13,139.1999969482422,121.80000305175781,5.800000190734863,1.100000023841858,34.099998474121094,139.60000610351562,845.5399780273438,176.4600067138672,35.15999984741211,10.529999732971191,3.140000104904175,2.7899999618530273,2.190000057220459,4.849999904632568,64.70999908447266,101.8499984741211,42.58000183105469,,1.1100000143051147,5.050000190734863
2017-03-14,138.99000549316406,121.44000244140625,5.769999980926514,1.1699999570846558,34.119998931884766,139.32000732421875,845.6199951171875,175.72000122070312,35.18000030517578,10.420000076293945,3.0899999141693115,2.740000009536743,2.2799999713897705,4.599999904632568,64.41000366210938,101.77999877929688,42.790000915527344,,1.0700000524520874,5.0
2017-03-15,140.4600067138672,122.11000061035156,5.699999809265137,1.1299999952316284,34.2400016784668,139.72000122070312,847.2000122070312,175.80999755859375,35.099998474121094,11.079999923706055,3.119999885559082,2.9600000381469727,2.3499999046325684,4.75,64.75,102.55000305175781,43.04999923706055,,1.0099999904632568,4.949999809265137
2017-03-16,140.69000244140625,122.3499984741211,5.699999809265137,1.100000023841858,34.22999954223633,139.99000549316406,848.780029296875,177.24000549316406,35.13999938964844,12.739999771118164,3.180000066757202,2.880000114440918,2.4100000858306885,4.809999942779541,64.63999938964844,103.80999755859375,45.72999954223633,,1.0199999809265137,5.099999904632568
2017-03-17,139.99000549316406,127.01000213623047,5.699999809265137,1.1399999856948853,34.22999954223633,139.83999633789062,852.1199951171875,175.64999389648438,35.27000045776367,12.399999618530273,3.140000104904175,2.9200000762939453,2.4200000762939453,4.769999980926514,64.87000274658203,106.06999969482422,45.65999984741211,,1.0299999713897705,5.150000095367432
2017-03-20,141.4600067138672,126.30999755859375,5.449999809265137,1.149999976158142,34.279998779296875,139.94000244140625,848.4000244140625,175.6999969482422,35.43000030517578,11.0600004196167,3.119999885559082,3.140000104904175,2.3299999237060547,4.710000038146973,64.93000030517578,109.44999694824219,45.22999954223633,,1.0399999618530273,5.199999809265137
2017-03-21,139.83999633789062,125.06999969482422,5.5,1.1399999856948853,33.880001068115234,138.50999450683594,830.4600219726562,173.8800048828125,35.040000915527344,9.930000305175781,3.109999895095825,3.0999999046325684,2.309999942779541,4.519999980926514,64.20999908447266,105.91000366210938,44.84000015258789,,1.0199999809265137,5.099999904632568
2017-03-22,141.4199981689453,126.20999908447266,5.28000020980835,1.1200000047683716,34.099998474121094,139.58999633789062,829.5900268554688,174.77999877929688,35.369998931884766,9.039999961853027,3.069999933242798,3.059999942779541,2.259999990463257,4.440000057220459,65.02999877929688,108.06999969482422,44.790000915527344,,1.0,5.650000095367432
2017-03-23,140.9199981689453,126.87000274658203,5.309999942779541,1.0700000524520874,33.959999084472656,139.52999877929688,817.5800170898438,174.82000732421875,35.27000045776367,9.109999656677246,3.059999942779541,3.0399999618530273,2.299999952316284,4.360000133514404,64.87000274658203,107.08999633789062,44.95000076293945,,0.9300000071525574,5.25
2017-03-24,140.63999938964844,127.69999694824219,5.309999942779541,1.0800000429153442,34.08000183105469,140.33999633789062,814.4299926757812,173.8300018310547,35.15999984741211,9.329999923706055,3.0299999713897705,3.0199999809265137,2.319999933242798,4.340000152587891,64.9800033569336,107.47000122070312,44.650001525878906,,0.9700000286102295,5.25
2017-03-27,140.8800048828125,128.25,5.25,1.0800000429153442,33.9900016784668,140.32000732421875,819.510009765625,173.77000427246094,35.38999938964844,9.569999694824219,3.0299999713897705,3.109999895095825,2.309999942779541,4.96999979019165,65.0999984741211,108.25,44.84000015258789,,0.9599999785423279,5.599999904632568
2017-03-28,143.8000030517578,128.69000244140625,5.300000190734863,1.100000023841858,34.02000045776367,141.75999450683594,820.9199829101562,174.50999450683594,35.599998474121094,9.550000190734863,3.0,3.059999942779541,2.2799999713897705,4.869999885559082,65.29000091552734,107.69000244140625,44.689998626708984,,1.0700000524520874,5.150000095367432
2017-03-29,144.1199951171875,129.5800018310547,5.349999904632568,1.1200000047683716,33.7400016784668,142.64999389648438,831.4099731445312,173.94000244140625,35.56999969482422,9.760000228881836,3.049999952316284,3.0799999237060547,2.619999885559082,4.940000057220459,65.47000122070312,107.33999633789062,44.52000045776367,,1.090000033378601,5.150000095367432
2017-03-30,143.92999267578125,129.61000061035156,5.150000095367432,1.1200000047683716,33.7400016784668,142.41000366210938,831.5,173.86000061035156,35.75,10.140000343322754,2.990000009536743,3.069999933242798,3.009999990463257,4.800000190734863,65.70999908447266,109.4000015258789,44.68000030517578,,1.059999942779541,5.099999904632568
2017-03-31,143.66000366210938,130.1300048828125,5.079999923706055,1.1299999952316284,33.79999923706055,142.0500030517578,829.5599975585938,174.13999938964844,36.06999969482422,9.59000015258789,3.0199999809265137,3.180000066757202,2.740000009536743,4.900000095367432,65.86000061035156,108.93000030517578,44.61000061035156,,1.0199999809265137,5.699999809265137
2017-04-03,143.6999969482422,129.58999633789062,4.75,1.1399999856948853,33.58000183105469,142.27999877929688,838.5499877929688,174.5,36.15999984741211,9.789999961853027,2.950000047683716,3.380000114440918,2.7200000286102295,4.769999980926514,65.55000305175781,108.37999725341797,44.61000061035156,,1.059999942779541,5.550000190734863
2017-04-04,144.77000427246094,130.0399932861328,4.449999809265137,1.1399999856948853,33.40999984741211,141.72999572753906,834.5700073242188,174.52000427246094,36.279998779296875,9.119999885559082,2.890000104904175,3.1600000858306885,2.7100000381469727,4.940000057220459,65.7300033569336,100.77999877929688,44.59000015258789,,1.0399999618530273,5.199999809265137
2017-04-05,144.02000427246094,129.88999938964844,4.800000190734863,1.090000033378601,33.0,141.85000610351562,831.4099731445312,172.8800048828125,36.220001220703125,8.920000076293945,2.9700000286102295,3.009999990463257,2.569999933242798,4.980000019073486,65.55999755859375,100.02999877929688,44.4900016784668,,1.0099999904632568,5.199999809265137
2017-04-06,143.66000366210938,130.14999389648438,4.599999904632568,1.2000000476837158,33.08000183105469,141.1699981689453,827.8800048828125,172.4499969482422,36.029998779296875,8.979999542236328,3.0199999809265137,3.059999942779541,2.6600000858306885,4.96999979019165,65.7300033569336,100.76000213623047,44.18000030517578,,1.0,5.150000095367432
2017-04-07,143.33999633789062,130.22000122070312,4.599999904632568,1.190000057220459,32.959999084472656,140.77999877929688,824.6699829101562,172.13999938964844,36.029998779296875,9.069999694824219,3.0799999237060547,3.3299999237060547,2.690000057220459,4.789999961853027,65.68000030517578,100.33000183105469,44.290000915527344,,0.9800000190734863,5.199999809265137
2017-04-10,143.1699981689453,130.16000366210938,4.349999904632568,1.2400000095367432,33.0099983215332,141.0399932861328,824.72998046875,171.1999969482422,35.79999923706055,8.949999809265137,3.0,4.329999923706055,2.6600000858306885,4.739999771118164,65.52999877929688,97.7699966430664,44.0,,1.0299999713897705,5.349999904632568
2017-04-11,141.6300048828125,129.9499969482422,4.5,1.3799999952316284,32.91999816894531,139.9199981689453,823.3499755859375,170.5800018310547,35.7400016784668,8.859999656677246,3.0799999237060547,4.050000190734863,2.609999895095825,4.739999771118164,65.4800033569336,98.12000274658203,44.16999816894531,,1.059999942779541,5.0
2017-04-12,141.8000030517578,129.3800048828125,4.650000095367432,1.3300000429153442,32.619998931884766,139.5800018310547,824.3200073242188,170.66000366210938,35.630001068115234,8.279999732971191,3.059999942779541,4.0,2.559999942779541,4.690000057220459,65.2300033569336,97.30999755859375,44.18000030517578,,1.149999976158142,4.75
2017-04-13,141.0500030517578,129.0500030517578,4.400000095367432,1.2799999713897705,32.41999816894531,139.38999938964844,823.5599975585938,169.52999877929688,35.25,8.399999618530273,3.009999990463257,3.190000057220459,2.559999942779541,4.730000019073486,64.94999694824219,95.48999786376953,44.0,,1.309999942779541,4.849999904632568
2017-04-17,141.8300018310547,129.99000549316406,4.449999809265137,1.3300000429153442,32.61000061035156,141.4199981689453,837.1699829101562,171.10000610351562,35.47999954223633,7.809999942779541,3.0399999618530273,2.759999990463257,2.5,4.739999771118164,65.4800033569336,99.2300033569336,44.290000915527344,,1.4299999475479126,5.0
2017-04-18,141.1999969482422,129.80999755859375,4.400000095367432,1.309999942779541,32.66999816894531,140.9600067138672,836.8200073242188,170.0500030517578,35.77000045776367,7.78000020980835,2.990000009536743,2.7300000190734863,2.5199999809265137,4.639999866485596,65.38999938964844,99.29000091552734,44.52000045776367,,1.4299999475479126,5.0
2017-04-19,140.67999267578125,130.22000122070312,4.400000095367432,1.309999942779541,32.650001525878906,142.27000427246094,838.2100219726562,161.69000244140625,35.90999984741211,7.800000190734863,3.0,2.8399999141693115,2.490000009536743,4.519999980926514,65.04000091552734,99.68000030517578,44.189998626708984,,1.4800000190734863,5.0
2017-04-20,142.44000244140625,131.4199981689453,4.25,1.3300000429153442,32.83000183105469,143.8000030517578,841.6500244140625,162.3000030517578,36.18000030517578,7.760000228881836,3.0,2.869999885559082,2.740000009536743,4.400000095367432,65.5,101.26000213623047,44.529998779296875,,1.4199999570846558,5.050000190734863
2017-04-21,142.27000427246094,131.52000427246094,4.300000190734863,1.2999999523162842,32.81999969482422,143.67999267578125,843.1900024414062,160.3800048828125,36.31999969482422,9.010000228881836,2.990000009536743,2.890000104904175,2.8299999237060547,4.21999979019165,66.4000015258789,101.68000030517578,44.43000030517578,,1.4199999570846558,5.050000190734863
2017-04-24,143.63999938964844,132.88999938964844,4.199999809265137,1.2300000190734863,33.279998779296875,145.47000122070312,862.760009765625,160.75,36.75,8.979999542236328,3.0,2.799999952316284,2.799999952316284,4.349999904632568,67.52999877929688,102.94999694824219,44.84000015258789,,1.4199999570846558,5.349999904632568
2017-04-25,144.52999877929688,133.49000549316406,4.25,1.2799999713897705,33.41999816894531,146.49000549316406,872.2999877929688,160.38999938964844,36.869998931884766,8.899999618530273,3.130000114440918,2.8399999141693115,2.7699999809265137,4.679999828338623,67.91999816894531,104.73999786376953,44.720001220703125,,1.4299999475479126,5.349999904632568
2017-04-26,143.67999267578125,132.7899932861328,4.25,1.2400000095367432,33.400001525878906,146.55999755859375,871.72998046875,160.05999755859375,36.93000030517578,9.010000228881836,3.2200000286102295,2.9100000858306885,2.75,4.639999866485596,67.83000183105469,104.0199966430664,44.689998626708984,,1.399999976158142,5.349999904632568
2017-04-27,143.7899932861328,133.3800048828125,4.25,1.2300000190734863,33.75,147.6999969482422,874.25,160.32000732421875,37.43000030517578,8.550000190734863,3.3499999046325684,2.880000114440918,2.7799999713897705,4.639999866485596,68.2699966430664,105.63999938964844,44.77000045776367,,1.409999966621399,4.949999809265137
2017-04-28,143.64999389648438,133.74000549316406,4.199999809265137,1.2300000190734863,34.06999969482422,150.25,905.9600219726562,160.2899932861328,36.150001525878906,8.300000190734863,3.490000009536743,3.0199999809265137,2.700000047683716,4.659999847412109,68.45999908447266,104.30000305175781,44.959999084472656,,1.4199999570846558,4.949999809265137
2017-05-01,146.5800018310547,135.11000061035156,4.5,1.2699999809265137,33.970001220703125,152.4600067138672,912.5700073242188,158.83999633789062,36.310001373291016,8.3100004196167,3.369999885559082,3.0799999237060547,2.8499999046325684,4.690000057220459,69.41000366210938,106.63999938964844,45.04999923706055,,1.4500000476837158,4.900000095367432
2017-05-02,147.50999450683594,135.0,4.199999809265137,1.2799999713897705,34.2400016784668,152.77999877929688,916.4400024414062,159.10000610351562,36.970001220703125,8.359999656677246,3.319999933242798,2.9600000381469727,2.869999885559082,4.579999923706055,69.30000305175781,103.4800033569336,45.130001068115234,,1.4500000476837158,4.900000095367432
2017-05-03,147.05999755859375,134.85000610351562,4.5,1.25,34.25,151.8000030517578,927.0399780273438,158.6300048828125,36.97999954223633,8.1899995803833,3.240000009536743,2.9100000858306885,2.8499999046325684,4.579999923706055,69.08000183105469,104.25,44.88999938964844,,1.4299999475479126,4.800000190734863
2017-05-04,146.52999877929688,134.61000061035156,4.25,1.2000000476837158,34.18000030517578,150.85000610351562,931.6599731445312,159.0500030517578,36.849998474121094,7.849999904632568,3.2799999713897705,2.9000000953674316,2.9200000762939453,4.75,68.80999755859375,103.8499984741211,45.470001220703125,,1.440000057220459,4.800000190734863
